Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
12.04.2013	12.04.2013	VISA VARE	*4485 09.04 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
12.04.2013	12.04.2013	VARER	11.04 REMA BJERKE TRONDHEIMSVE OSLO	-366,21	17017556877	
12.04.2013	12.04.2013	VARER	12.04 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017592995	
12.04.2013	12.04.2013	AVTALE	Til felleskonto	17330,00	50370028925	3700.15.71126
11.04.2013	11.04.2013	VISA VARE	*4485 08.04 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
10.04.2013	10.04.2013	VARER	09.04 REMA BJERKE TRONDHEIMSVE OSLO	-243,72	17017439940	
10.04.2013	10.04.2013	VARER	10.04 BABYSHOP STORO VITAMINVEIEN OSLO	-429,00	17017078630	
10.04.2013	10.04.2013	VARER	09.04 ICA Supermarked Storo OSLO	-105,60	17017072133	
10.04.2013	10.04.2013	VARER	09.04 ICA Supermarked Storo OSLO	-33,90	17017161764	
10.04.2013	10.04.2013	VARER	10.04 REMA BJERKE TRONDHEIMSVE OSLO	-462,17	17017348682	
09.04.2013	09.04.2013	VARER	08.04 REMA BJERKE TRONDHEIMSVE OSLO	-643,79	17017117491	
09.04.2013	09.04.2013	VARER	08.04 171 BOOTS APOTEK LINDERUD	-67,90	17017523284	
09.04.2013	09.04.2013	VARER	08.04 171 BOOTS APOTEK LINDERUD	-77,00	17017512923	
08.04.2013	08.04.2013	VARER	05.04 171 BOOTS APOTEK LINDERUD	-166,00	17017342816	
08.04.2013	08.04.2013	VARER	06.04 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-102,00	17017103254	
08.04.2013	08.04.2013	VARER	05.04 CUBUS 860 ERICH MOGENS OSLO	-78,00	17017196569	
08.04.2013	08.04.2013	VARER	06.04 REMA BJERKE TRONDHEIMSVE OSLO	-277,41	17017667609	
08.04.2013	08.04.2013	VARER	05.04 LINDEX AVD. 232 E MOGENSSØNS OSLO	-88,50	17017283578	
08.04.2013	08.04.2013	VARER	06.04 BILTEMA STRØMSV.245 OSLO	-100,60	17017406838	
08.04.2013	08.04.2013	VARER	06.04 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-126,90	17017686113	
08.04.2013	05.04.2013	OVFNETTB	Overføring til felleskonto	5000,00	50389059152	3705.09.65091
08.04.2013	08.04.2013	VARER	05.04 MESTER GRØNN HOVEDKONTOR SECTOR	-150,00	17017360856	
05.04.2013	05.04.2013	VISA VARE	*4485 31.03 NOK 99.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-99,00	50001685147	
04.04.2013	04.04.2013	VARER	03.04 ICA Supermarked Linder OSLO	-286,05	17017140887	
04.04.2013	04.04.2013	VARER	03.04 LIFE LINDERUD S ERICH MOGENS OSLO	-222,00	17017028173	
04.04.2013	04.04.2013	VARER	03.04 REMA BJERKE TRONDHEIMSVE OSLO	-247,34	17017011735	
04.04.2013	05.04.2013	VISA VARE	*4485 02.04 NOK 4.00 EUROPARK ONLINE Kurs: 1.0000	-4,00	50001685147	
03.04.2013	03.04.2013	VARER	02.04 STOFF & STIL ALFASET 1 OSLO	-701,10	17017340443	
03.04.2013	03.04.2013	VARER	03.04 171 BOOTS APOTEK LINDERUD	-1466,00	17017502661	
03.04.2013	03.04.2013	VARER	02.04 REMA BJERKE TRONDHEIMSVE OSLO	-331,55	17017441638	
02.04.2013	02.04.2013	VARER	01.04 SUSHI HUSET CB TRONDHEIMSVE OSLO	-292,00	17017532922	
02.04.2013	02.04.2013	VARER	27.03 REMA VIE SENTER VIEVEGEN 1 FØRDE	-362,54	17017166450	
02.04.2013	02.04.2013	VARER	27.03 SPAR MATSENTER HANDELSHUSET 6800 FRDE	-660,10	17017886140	
02.04.2013	02.04.2013	VARER	29.03 BEST FØRDE 5545 STOREHAGEN 7 FØRDE	-112,00	17017893399	
02.04.2013	02.04.2013	VARER	31.03 KIWI 009 SENTRUMSVN. GOL	-503,16	17017112485	
02.04.2013	02.04.2013	VARER	27.03 GYNGEHESTEN AS NAUSTDALSVN. FØRDE	-608,10	17017651715	
02.04.2013	02.04.2013	VARER	31.03 MF STRYN STRANDAVEGEN FLORØ	-25,00	17017591909	
02.04.2013	02.04.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.04.13	-3180,00	89253147	6090.06.06888
02.04.2013	02.04.2013	AVTGI	FJELLINJEN AS	-310,50	93421927	1503.25.40934
02.04.2013	02.04.2013	VARER	01.04 STATOIL BJERKE ØKERN TORGVE OSLO	-251,00	17017256444	
02.04.2013	02.04.2013	VARER	30.03 BEST FØRDE 5545 STOREHAGEN 7 FØRDE	-119,00	17017402222	
02.04.2013	02.04.2013	VARER	31.03 NOR - KRO BROMMA NESBYEN	-228,00	17017234454	
02.04.2013	02.04.2013	VARER	02.04 REMA BJERKE TRONDHEIMSVE OSLO	-593,10	17017166426	
