Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
08.01.2013	08.01.2013	VARER	07.01 REMA BJERKE TRONDHEIMSVE OSLO	-462,79	17017061658	
07.01.2013	07.01.2013	VARER	04.01 SUSHI HUSET CB TRONDHEIMSVE OSLO	-441,00	17017512341	
07.01.2013	07.01.2013	VARER	04.01 REMA BJERKE TRONDHEIMSVE OSLO	-496,14	17017499929	
07.01.2013	07.01.2013	VARER	07.01 Matkroken Arvol l Oslo	-151,70	17017312076	
07.01.2013	07.01.2013	VARER	06.01 STATOIL BJERKE ØKERN TORGVE OSLO	-374,00	17017021700	
07.01.2013	07.01.2013	VARER	05.01 REMA BJERKE TRONDHEIMSVE OSLO	-180,07	17017463638	
07.01.2013	07.01.2013	VARER	05.01 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-166,00	17017962383	
07.01.2013	07.01.2013	VARER	05.01 TROLLVANN AS TROLLVANNSVN OSLO	-115,00	17017691500	
04.01.2013	04.01.2013	VARER	03.01 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-214,90	17017720514	
04.01.2013	04.01.2013	VARER	04.01 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-70,90	17017565243	
04.01.2013	04.01.2013	VARER	04.01 ICA Supermarked Linder OSLO	-140,80	17017039974	
04.01.2013	04.01.2013	VARER	04.01 MESTER GRØNN HOVEDKONTOR SECTOR	-120,00	17017977958	
04.01.2013	04.01.2013	VARER	03.01 REMA BJERKE TRONDHEIMSVE OSLO	-318,11	17017810085	
04.01.2013	04.01.2013	VARER	04.01 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017430689	
03.01.2013	03.01.2013	VARER	03.01 ICA Supermarked Linder OSLO	-122,70	17017396937	
03.01.2013	03.01.2013	VARER	02.01 STATOIL GOL 515 SENTRUMSVEIE GOL	-49,00	17017236489	
03.01.2013	03.01.2013	VARER	02.01 Shell Noresund Noresun dNoresund	-39,00	17017690091	
03.01.2013	03.01.2013	VARER	03.01 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-180,60	17017680447	
03.01.2013	03.01.2013	VARER	02.01 REMA BJERKE TRONDHEIMSVE OSLO	-210,65	17017114153	
03.01.2013	03.01.2013	VARER	02.01 KIWI 009 SENTRUMSVN. GOL	-360,44	17017168454	
02.01.2013	02.01.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.01.13	-3180,00	89251986	6090.06.06888
02.01.2013	02.01.2013	VARER	02.01 ESSO FØRDE . FØRDE	-573,61	17017846146	
02.01.2013	02.01.2013	VARER	01.01 BEST FØRDE 5545 STOREHAGEN 7 FØRDE	-41,00	17017826710	
02.01.2013	02.01.2013	VARER	02.01 REMA VIE SENTER VIEVEGEN 1 FØRDE	-83,00	17017937698	
02.01.2013	02.01.2013	VISA VARE	*4485 26.12 NOK 97.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-97,00	50001685147	
