Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
07.01.2014	07.01.2014	VARER	06.01 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-638,48	17017125964	
07.01.2014	07.01.2014	NETTGIRO	Nettgiro til: BOOTS NORGE AS Betalt: 07.01.14	-520,00	50389079152	1503.06.13764
06.01.2014	06.01.2014	VARER	04.01 STATOIL JØLSTRA JØLSTRAHOLME VASSENDEN	-560,50	17017475332	
06.01.2014	06.01.2014	VARER	03.01 VINMONOPOLET FØRDE FØRDE	-396,00	17017292769	
06.01.2014	06.01.2014	VARER	03.01 REMA VIE SENTER VIEVEGEN 1 FØRDE	-183,20	17017840015	
06.01.2014	06.01.2014	VARER	03.01 SFJ CAFE & CATE FØRDEHUSET 6800 FØRDE	-30,00	17017085887	
06.01.2014	06.01.2014	VARER	04.01 KIWI 009 SENTRUMSVN. GOL	-368,40	17017327352	
06.01.2014	06.01.2014	VARER	04.01 GOL GALAXY PIZZ SENTRUMSVN GOL	-217,00	17017391568	
06.01.2014	06.01.2014	VARER	05.01 STATOIL BJERKE ØKERN TORGVE OSLO	-261,80	17017013051	
06.01.2014	06.01.2014	VARER	06.01 CISCO CATERING PHILIP PERDE LYSAKER	-135,00	17017382811	
06.01.2014	06.01.2014	AVTGI	FJELLINJEN AS	-564,30	93420279	1503.25.40934
06.01.2014	06.01.2014	VISA VARE	*4485 20.12 NOK 99.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-99,00	50001685147	
06.01.2014	06.01.2014	VARER	04.01 MF ÅRDAL 2 STRANDAVEGEN FLORØ	-103,00	17017820813	
03.01.2014	03.01.2014	VARER	03.01 DELI VITA AS NYE HANDELSH 6800 FØRDE	-37,00	17017564210	
02.01.2014	02.01.2014	OVERFØRT	Til: 6090.06.06888 Betalt: 01.01.14	-3380,00	89250228	6090.06.06888
02.01.2014	02.01.2014	NETTGIRO	Nettgiro til: ÅRVOLLVEIEN BAR Betalt: 02.01.14	-2435,00	50389029343	1503.28.84420
